MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,CoachesVotes,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
20261002,Jack Crisp,Collingwood,2.5,3.6,7.2,-0.6,12.6,11.78,1.9,6.2,9.9,-0.3,0,110,78,0,0,85,9,9,18,72.2,329,127,4,3,8,26,0,13,9,9,5,6,6,1,1,0,75,2,3,0,0,0,1,0,1,2.8,-1.8,0,6,3
20261002,Daniel McStay,Collingwood,2.2,2.5,4.5,3.4,12.6,6.95,2.5,9.1,5.4,5.7,0,78,69,0,0,69,5,6,11,90.9,135,54,1,2,6,17,0,6,4,3,2,0,2,3,1,1,21,2,1,19,2,0,1,1,0,5.6,0.4,0,3,1
20261002,Edward Allan,Collingwood,3.1,3.5,3.5,1.7,11.8,7.32,8.4,-1,5.2,3.2,0,67,59,0,0,62,6,11,17,64.7,280,127,4,3,6,23,0,8,6,2,0,7,1,0,0,0,42,5,5,0,0,0,0,0,0,0,0,0,2,0
20261002,Angus Anderson,Collingwood,5.3,2.2,0.6,3.7,11.8,6.89,0.4,7.4,5.6,2.1,0,71,66,0,0,64,9,8,17,70.6,344,45,4,3,1,16,0,8,6,6,4,4,2,4,0,0,29,0,1,0,0,0,2,1,1,8.4,-1.4,1,6,1
20261002,Jeremy Howe,Collingwood,2.6,2.1,3.7,3.3,11.7,9.27,1.8,9.4,3.4,4.9,0,93,88,0,0,87,22,2,24,79.2,625,352,0,5,0,6,10,3,2,2,1,4,5,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3
20261002,Lewis Melican,Sydney,3.3,3.1,1.9,3.3,11.6,7.31,0,10.1,7.5,0.2,0,80,60,0,0,90,7,5,12,75,93,182,1,2,4,13,0,7,5,7,5,1,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20261002,Josh Daicos,Collingwood,3.4,2.4,2.2,3.5,11.5,10.4,1.2,7.2,5.5,4.7,0,80,80,0,0,85,14,7,21,71.4,486,224,2,4,4,20,0,7,5,4,3,10,5,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
20261002,Isaac Quaynor,Collingwood,3.5,3.8,1.1,2.5,10.9,8.13,2.9,2.1,4.8,-0.1,2,94,88,0.01,0,92,12,10,22,77.3,518,191,2,5,4,13,0,6,5,2,1,7,6,7,2,0,0,3,3,0,0,0,0,0,0,0,0,1,5,1
20261002,Dan Houston,Collingwood,4.2,4.6,0.5,1.1,10.5,10.26,-0.1,5.3,5.4,-0.6,0,75,69,0,0,84,8,9,17,64.7,316,194,2,5,5,16,1,5,5,4,4,5,8,3,1,0,0,0,1,0,0,0,1,0,1,2.8,-1.8,0,6,3
20261002,Ned Long,Collingwood,0.3,6.9,1,2.1,10.3,8.53,0.6,6.1,5.8,0.6,0,79,78,0,0,73,9,6,15,46.7,308,131,3,3,7,24,0,8,7,7,6,6,2,1,0,0,4,1,0,15,0,0,3,1,2,8.5,-0.5,0,5,1
20261002,Jamie Elliott,Collingwood,2.9,1,-0.3,6.3,10,7.3,0,8.6,5.5,3.1,0,58,58,0,0,86,7,7,14,64.3,191,241,2,5,2,14,0,5,4,5,4,6,0,3,0,1,4,0,0,0,0,0,2,1,0,6.2,-0.2,0,5,0
20261002,Riley Bice,Sydney,3,2.2,2.8,1.8,9.7,9.18,-0.3,7.3,2,4.3,0,73,66,0,0,73,13,4,17,82.4,430,220,4,2,2,9,2,3,1,2,0,7,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0
20261002,Sam Wicks,Sydney,1.9,3.5,0.6,3.4,9.4,6.25,-0.7,9.4,3.6,4.8,0,87,90,0,0,83,13,8,21,76.2,525,325,4,5,4,12,0,3,2,3,2,11,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
20261002,James Rowbottom,Sydney,5.1,0.8,1.4,1.9,9.3,10.46,0.7,5.5,5.1,0.3,0,59,61,0,0,74,8,6,14,85.7,197,212,2,5,4,15,0,8,4,6,3,4,5,2,0,0,29,1,1,0,0,0,0,0,0,0,0,0,2,2
20261002,Callum Mills,Sydney,1.8,0.6,4.4,2.3,9.1,9.62,0.7,6.2,3.9,2.7,0,94,82,0,0,83,14,8,22,81.8,373,317,2,2,3,14,4,6,4,4,3,9,4,3,0,0,0,2,0,0,0,0,1,0,1,1.7,-0.7,0,4,1
20261002,James Jordon,Sydney,3.1,1.9,2.8,1,8.9,7.82,0,7.1,3.9,3.1,0,57,51,0,0,90,5,9,14,92.9,102,114,2,1,2,19,0,4,3,4,3,5,5,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,2,1
20261002,Oscar Steene,Collingwood,4.5,2.9,1.2,0,8.6,7.94,5.3,2.5,6.7,2.4,0,38,37,0,0,45,5,7,12,75,173,169,3,1,0,2,0,7,4,1,1,1,3,2,1,0,42,6,5,26,5,1,0,0,0,0,0,0,3,1
20261002,Lachie Schultz,Collingwood,5.8,2.4,0.1,0,8.4,9.13,1.3,4.1,6.2,2.7,0,45,53,0,0,79,5,8,13,76.9,204,97,2,4,5,29,0,5,4,4,3,5,1,3,0,1,0,1,0,0,0,0,2,1,1,7.7,-0.7,0,6,1
20261002,Tom Papley,Sydney,-0.2,0.2,4.4,3.7,8.1,9.6,-1.1,6.3,4.7,1.8,0,67,42,0,0,79,7,5,12,66.7,241,50,5,1,0,13,0,6,5,4,4,3,1,1,0,0,21,0,1,0,0,0,4,2,2,12.8,1.2,0,7,1
20261002,Angus Sheldrick,Sydney,0.9,0.6,3.8,2.7,8,11.04,0.3,3.8,4.2,1.7,0,48,65,0,0,52,9,5,14,42.9,350,110,5,5,7,20,0,7,5,5,5,3,3,0,0,0,38,1,2,0,0,0,1,0,0,3.7,-3.7,0,3,1
20261002,Billy Frampton,Collingwood,2.1,2.8,1.8,1.1,7.8,8.57,0,7.8,4,0.3,0,67,38,0,0,93,5,8,13,84.6,154,128,0,0,1,3,0,4,4,4,4,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20261002,Steele Sidebottom,Collingwood,2.8,3.6,-0.2,1.3,7.5,8.18,1.5,3.4,6.4,-1.4,0,54,65,0,0,91,9,7,16,50,332,90,5,3,3,20,0,7,7,5,5,5,6,4,2,0,0,1,2,0,0,0,1,0,0,2.3,-2.3,0,1,0
20261002,Beau McCreery,Collingwood,1,1.5,2.1,2.5,7.1,9.36,-0.6,5.8,4.3,1.1,0,52,45,0,0,76,5,7,12,66.7,241,68,2,3,4,19,0,6,3,5,3,6,3,0,0,0,4,1,1,0,0,0,1,0,1,2,-1,0,3,2
20261002,Tom McCartin,Sydney,2.5,-0.9,3.3,1.4,6.3,9.26,0,8.4,4.2,-0.7,0,94,91,0,0,96,11,10,21,66.7,368,237,1,5,4,13,0,4,2,4,2,10,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
20261002,William Edwards,Sydney,2.1,1.6,3,-0.6,6.1,6.64,0,5.4,5.4,-0.5,0,50,53,0,0,81,6,7,13,76.9,293,192,2,3,1,8,0,6,4,6,4,1,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
20261002,William Hayes,Collingwood,1.3,-1.9,4.4,0.8,4.7,5.7,0,4.7,2.7,2.1,0,42,38,0,0,64,3,7,10,70,75,124,0,1,1,12,0,4,4,4,4,3,2,2,0,0,0,0,0,0,0,0,3,1,2,10.6,-2.6,0,4,1
20261002,Harry Cunningham,Sydney,1.4,1.1,1.1,1.1,4.7,5.23,0,4.7,1.7,2.7,0,49,46,0,0,71,7,3,10,90,236,245,0,2,3,7,1,1,1,1,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
20261002,Charlie Curnow,Sydney,0.1,3,0.5,0.7,4.3,8.48,0,4.1,6.1,2.1,0,34,27,0,0,84,6,3,9,77.8,114,31,1,3,0,14,0,7,4,7,4,1,2,2,0,1,0,0,0,0,0,0,2,1,1,9,-2,0,3,1
20261002,Jake Lloyd,Sydney,0.1,-0.1,1.5,2.4,4,7.8,0,5.1,2.3,4.2,0,43,44,0,0,80,7,5,12,83.3,237,191,3,1,1,12,0,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
20261002,Charlie West,Collingwood,5.8,-1.5,-0.3,-0.7,3.3,5.37,0,3.1,3.9,1.7,0,22,37,0,0,72,6,3,9,44.4,149,72,3,5,0,6,0,4,1,4,1,0,0,4,0,2,0,0,0,0,0,0,1,1,0,1.6,4.4,0,3,0
20261002,Malcolm Rosas,Sydney,4.8,-1,-0.8,-1.3,1.7,10.29,-0.1,-1.4,4.4,-4,0,24,56,0,0,73,11,3,14,35.7,271,49,5,8,2,12,0,6,4,5,4,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
20261002,Wil Parker,Collingwood,-1.6,0.2,0.5,1.5,0.6,5.7,1.3,0.4,6.4,-3.6,0,41,37,0,0,75,4,9,13,61.5,137,119,2,4,1,8,0,8,8,7,7,2,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
20261002,Joel Amartey,Sydney,-0.5,0.3,0,-0.4,-0.7,6.78,0.1,-3,2.8,-5.3,0,31,32,0,0,76,3,2,5,40,118,44,1,2,2,11,0,3,2,3,2,0,0,2,0,0,17,0,0,4,3,1,2,0,1,6.3,-5.3,0,2,0
20261002,Jack Buller,Collingwood,1.4,-1.3,-1.2,0.2,-0.9,4.38,-1.6,-0.6,3,-1.2,0,16,24,0,0,73,3,2,5,80,73,145,2,1,4,10,0,2,0,1,0,3,0,2,0,1,38,1,0,28,3,0,1,0,1,3.1,-2.1,0,4,1
20261002,Billy Cootee,Sydney,-2.6,2.1,-0.8,0.1,-1.1,4.45,-1,-1.7,2.2,-4.4,0,32,43,0,0,58,2,2,4,50,-1,58,0,1,7,22,0,2,1,2,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,3.3,-2.3,0,2,1
20261003,Zak Butters,Port Adelaide,5.1,4.1,5.1,7.7,22,17,7.7,11.8,9.1,9.6,0,138,122,0.45,8,83,18,17,35,65.7,682,405,5,7,5,21,0,16,13,5,4,13,6,4,2,0,93,9,9,0,0,0,1,0,0,2.4,-2.4,1,8,3
